potentiometer0,potentiometer1,potentiometer2,potentiometer3,potentiometer4,potentiometer5,potentiometer6,encoder0,encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
-1.0401123753985657,-0.5218045953557451,0.004841104466274074,-2.91001783031139,-2.9303597726869626,-2.9473681940098104,-2.9418329196503823,-1.0379352982957741,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0401657360622685,-0.5219446379551549,0.004832916581864959,-2.9102064804465364,-2.9301712850508315,-2.9470860813087802,-2.94173896333288,-1.0379352982957741,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0401657360622685,-0.52187461665545,0.004841104466274074,-2.910300805514109,-2.9302655288688966,-2.94746223157682,-2.9420208322853867,-1.0379275755628998,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5218045953557451,0.004841104466274074,-2.9102064804465364,-2.930642504141158,-2.9477443442778495,-2.9423966575553937,-1.0379198528300257,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402724573896736,-0.52187461665545,0.004849292350683182,-2.9101121553789637,-2.9313022108676137,-2.9484026072469196,-2.942584570190398,-1.0379198528300257,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5219096273053023,0.004841104466274074,-2.9101121553789637,-2.930548260323092,-2.9476503067108397,-2.942114788602888,-1.0379275755628998,-0.5182339895248357,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402724573896736,-0.5218396060055976,0.00483701052406952,-2.9101121553789637,-2.9302655288688966,-2.947180118875791,-2.9415510506978757,-1.0379352982957741,-0.51824171225771,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.52187461665545,0.00483701052406952,-2.9101121553789637,-2.931490698503744,-2.948214532112899,-2.9428664391429047,-1.0379352982957741,-0.51824171225771,0.00473405108,-2.96747756510021,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402724573896736,-0.5219446379551549,0.004849292350683182,-2.9103951305816826,-2.930548260323092,-2.9476503067108397,-2.9418329196503823,-1.0379352982957741,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0401123753985657,-0.5218396060055976,0.004841104466274074,-2.9101121553789637,-2.9313022108676137,-2.9480264569788788,-2.942584570190398,-1.0379352982957741,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0401123753985657,-0.5217695847058927,0.004832916581864959,-2.9101121553789637,-2.9310194794134183,-2.94793241941187,-2.9423027012378924,-1.0379352982957741,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5218396060055976,0.00483701052406952,-2.910300805514109,-2.9303597726869626,-2.947180118875791,-2.9415510506978757,-1.0379430210286484,-0.51824171225771,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5218045953557451,0.00483701052406952,-2.9101121553789637,-2.9309252355953532,-2.9477443442778495,-2.942208744920391,-1.0379430210286484,-0.51824171225771,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0403258180533763,-0.5219096273053023,0.004841104466274074,-2.91001783031139,-2.9299827974147012,-2.9470860813087802,-2.94173896333288,-1.0379430210286484,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0401123753985657,-0.52187461665545,0.004845198408478628,-2.9103951305816826,-2.930736747959222,-2.94793241941187,-2.942208744920391,-1.0379430210286484,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5218396060055976,0.00483701052406952,-2.9103951305816826,-2.9300770412327655,-2.9470860813087802,-2.9419268759678845,-1.0379430210286484,-0.51824171225771,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0403258180533763,-0.5218045953557451,0.004845198408478628,-2.9103951305816826,-2.9311137232314843,-2.948214532112899,-2.942584570190398,-1.0379430210286484,-0.51824171225771,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.52187461665545,0.004849292350683182,-2.910583780716829,-2.9312079670495486,-2.94793241941187,-2.9427724828254025,-1.0379430210286484,-0.5182494349905842,0.00473405108,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.52187461665545,0.004845198408478628,-2.91001783031139,-2.9310194794134183,-2.9480264569788788,-2.942490613872897,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9673434236317577,-2.967611706568662
-1.0402190967259712,-0.5218396060055976,0.004845198408478628,-2.91001783031139,-2.929888553596636,-2.9473681940098104,-2.9414570943803744,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.967611706568662
-1.0402190967259712,-0.5219446379551549,0.004841104466274074,-2.9101121553789637,-2.9299827974147012,-2.947180118875791,-2.94173896333288,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.967611706568662
-1.0402190967259712,-0.5218396060055976,0.004845198408478628,-2.910300805514109,-2.9301712850508315,-2.94746223157682,-2.9418329196503823,-1.0379352982957741,-0.5182494349905842,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.967611706568662
-1.0402190967259712,-0.5217695847058927,0.004841104466274074,-2.9101121553789637,-2.930736747959222,-2.94783838184486,-2.942208744920391,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.967611706568662
-1.0402724573896736,-0.52187461665545,0.004849292350683182,-2.9103951305816826,-2.9311137232314843,-2.948214532112899,-2.9423027012378924,-1.0379275755628998,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.967611706568662
-1.0402190967259712,-0.5218396060055976,0.004841104466274074,-2.9101121553789637,-2.92979430977857,-2.9470860813087802,-2.9415510506978757,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.52187461665545,0.004841104466274074,-2.9102064804465364,-2.930548260323092,-2.94746223157682,-2.942208744920391,-1.0379352982957741,-0.5182494349905842,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.5219446379551549,0.004849292350683182,-2.910300805514109,-2.9310194794134183,-2.9476503067108397,-2.942114788602888,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.5219096273053023,0.004845198408478628,-2.9102064804465364,-2.9310194794134183,-2.94783838184486,-2.9423027012378924,-1.0379507437615225,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.967611706568662,-2.9672092821633056,-2.96747756510021
-1.0404325393807814,-0.5218396060055976,0.004841104466274074,-2.9103951305816826,-2.9313964546856797,-2.948214532112899,-2.942584570190398,-1.0379507437615225,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218045953557451,0.00483701052406952,-2.9102064804465364,-2.930736747959222,-2.9473681940098104,-2.94173896333288,-1.0379430210286484,-0.5182494349905842,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401123753985657,-0.5219446379551549,0.004849292350683182,-2.91001783031139,-2.930642504141158,-2.94746223157682,-2.9420208322853867,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5218396060055976,0.004845198408478628,-2.9102064804465364,-2.9300770412327655,-2.9469920437417705,-2.941645007015378,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401657360622685,-0.5218396060055976,0.004832916581864959,-2.9101121553789637,-2.930642504141158,-2.9476503067108397,-2.9420208322853867,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.040059014734863,-0.5217695847058927,0.00483701052406952,-2.91001783031139,-2.9302655288688966,-2.9476503067108397,-2.9418329196503823,-1.0379275755628998,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.52187461665545,0.004849292350683182,-2.910300805514109,-2.9311137232314843,-2.94830856967991,-2.942584570190398,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401657360622685,-0.5218045953557451,0.004841104466274074,-2.9099235052438175,-2.930642504141158,-2.94783838184486,-2.942114788602888,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218396060055976,0.004845198408478628,-2.91001783031139,-2.930454016505027,-2.9477443442778495,-2.942114788602888,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5218396060055976,0.004841104466274074,-2.910300805514109,-2.9301712850508315,-2.9470860813087802,-2.9418329196503823,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.52187461665545,0.004845198408478628,-2.9102064804465364,-2.9310194794134183,-2.948214532112899,-2.942208744920391,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401657360622685,-0.5219096273053023,0.004853386292887736,-2.9101121553789637,-2.9311137232314843,-2.9480264569788788,-2.9423966575553937,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403791787170786,-0.52187461665545,0.004845198408478628,-2.910300805514109,-2.9313022108676137,-2.9480264569788788,-2.942678526507901,-1.0379275755628998,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.5219096273053023,0.004849292350683182,-2.9103951305816826,-2.9311137232314843,-2.948214532112899,-2.942490613872897,-1.0379275755628998,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401657360622685,-0.5218045953557451,0.004849292350683182,-2.9102064804465364,-2.930736747959222,-2.9477443442778495,-2.9420208322853867,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218396060055976,0.004849292350683182,-2.9099235052438175,-2.9301712850508315,-2.9470860813087802,-2.9414570943803744,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.52187461665545,0.004845198408478628,-2.9101121553789637,-2.9309252355953532,-2.94793241941187,-2.9423966575553937,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218396060055976,0.00483701052406952,-2.9102064804465364,-2.9310194794134183,-2.9480264569788788,-2.942490613872897,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5218396060055976,0.004841104466274074,-2.910300805514109,-2.9300770412327655,-2.9472741564427998,-2.9415510506978757,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9673434236317577,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0401657360622685,-0.5218396060055976,0.004845198408478628,-2.9102064804465364,-2.9309252355953532,-2.9481204945458894,-2.942678526507901,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.5218396060055976,0.004841104466274074,-2.9102064804465364,-2.9301712850508315,-2.9473681940098104,-2.9419268759678845,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403791787170786,-0.52187461665545,0.004849292350683182,-2.9102064804465364,-2.930736747959222,-2.9477443442778495,-2.942114788602888,-1.0379430210286484,-0.51824171225771,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5218045953557451,0.00482472869745585,-2.9102064804465364,-2.930454016505027,-2.94746223157682,-2.9420208322853867,-1.0379352982957741,-0.51824171225771,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.52187461665545,0.004849292350683182,-2.9101121553789637,-2.930830991777288,-2.9481204945458894,-2.9423966575553937,-1.0379275755628998,-0.51824171225771,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218045953557451,0.004845198408478628,-2.9101121553789637,-2.930642504141158,-2.9477443442778495,-2.942114788602888,-1.0379275755628998,-0.5182494349905842,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402190967259712,-0.5218045953557451,0.004845198408478628,-2.9102064804465364,-2.9312079670495486,-2.9480264569788788,-2.9423966575553937,-1.0379352982957741,-0.5182494349905842,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.5218396060055976,0.004841104466274074,-2.91001783031139,-2.9309252355953532,-2.94783838184486,-2.942208744920391,-1.0379352982957741,-0.5182494349905842,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0402724573896736,-0.52187461665545,0.004849292350683182,-2.9103951305816826,-2.930736747959222,-2.9480264569788788,-2.942114788602888,-1.0379430210286484,-0.5182494349905842,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5218396060055976,0.004845198408478628,-2.9103951305816826,-2.9313964546856797,-2.948214532112899,-2.9428664391429047,-1.0379430210286484,-0.5182571577234584,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403791787170786,-0.5219096273053023,0.004845198408478628,-2.9103951305816826,-2.9303597726869626,-2.9470860813087802,-2.9418329196503823,-1.0379430210286484,-0.5182571577234584,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5219096273053023,0.004849292350683182,-2.9102064804465364,-2.9303597726869626,-2.9476503067108397,-2.9419268759678845,-1.0379430210286484,-0.5182571577234584,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.96747756510021
-1.0403258180533763,-0.5220146592548596,0.00485748023509229,-2.910300805514109,-2.9303597726869626,-2.9472741564427998,-2.9418329196503823,-1.0379430210286484,-0.5182571577234584,0.004732754790000001,-2.9672092821633056,-2.96747756510021,-2.9672092821633056,-2.9673434236317577
